X,plot,treat,background,focal,num_comp,num_seeds,fruit_date,Tr,N_acwr,N_femi,N_homu,N_pler,N_saco,N_urli,Log_Seeds,Log_Comp,IsD,IsW
280,404,D,HOMU,ACWR,22,14.4375,9-Jun,2,0,0,22,0,0,0,2.669828988282012,3.091042453358316,TRUE,FALSE
281,405,D,FEMI,ACWR,75,255.0625,9-Jun,2,0,75,0,0,0,0,5.541508613166024,4.31748811353631,TRUE,FALSE
282,405,D,FEMI,ACWR,80,9.625,9-Jun,2,0,80,0,0,0,0,2.264363880173848,4.382026634673881,TRUE,FALSE
283,405,D,FEMI,ACWR,56,4.8125,19-Jun,2,0,56,0,0,0,0,1.5712166996139025,4.02535169073515,TRUE,FALSE
284,407,W,HOMU,ACWR,24,14.4375,9-Jun,1,0,0,24,0,0,0,2.669828988282012,3.1780538303479458,FALSE,TRUE
285,407,W,HOMU,ACWR,6,717.0625,19-Jun,1,0,0,6,0,0,0,6.575163005559362,1.791759469228055,FALSE,TRUE
286,407,W,HOMU,ACWR,15,125.125,19-Jun,1,0,0,15,0,0,0,4.829313237635384,2.70805020110221,FALSE,TRUE
287,408,W,PLER,ACWR,60,14.4375,19-Jun,1,0,0,0,60,0,0,2.669828988282012,4.0943445622221,FALSE,TRUE
288,408,W,PLER,ACWR,29,81.8125,19-Jun,1,0,0,0,29,0,0,4.404430043670119,3.367295829986474,FALSE,TRUE
289,409,W,FEMI,ACWR,39,72.1875,9-Jun,1,0,39,0,0,0,0,4.279266900716113,3.6635616461296463,FALSE,TRUE
290,409,W,FEMI,ACWR,100,4.8125,9-Jun,1,0,100,0,0,0,0,1.5712166996139025,4.605170185988092,FALSE,TRUE
291,409,W,FEMI,ACWR,65,9.625,9-Jun,1,0,65,0,0,0,0,2.264363880173848,4.174387269895637,FALSE,TRUE
292,410,W,SACO,ACWR,13,2136.75,19-Jun,1,0,0,0,0,13,0,7.667041262046127,2.5649493574615367,FALSE,TRUE
293,411,D,FEMI,ACWR,57,24.0625,9-Jun,2,0,57,0,0,0,0,3.180654612048003,4.04305126783455,TRUE,FALSE
294,411,D,FEMI,ACWR,19,120.3125,25-May,2,0,19,0,0,0,0,4.7900925244821035,2.9444389791664403,TRUE,FALSE
295,412,D,SACO,ACWR,50,264.6875,19-Jun,2,0,0,0,0,50,0,5.578549884846374,3.912023005428146,TRUE,FALSE
296,413,D,HOMU,ACWR,5,1097.25,19-Jun,2,0,0,5,0,0,0,7.000562328568344,1.6094379124341003,TRUE,FALSE
297,413,D,HOMU,ACWR,9,466.8125,19-Jun,2,0,0,9,0,0,0,6.145927678117285,2.1972245773362196,TRUE,FALSE
298,413,D,HOMU,ACWR,9,168.4375,19-Jun,2,0,0,9,0,0,0,5.1265647611033165,2.1972245773362196,TRUE,FALSE
299,414,D,PLER,ACWR,43,206.9375,19-Jun,2,0,0,0,43,0,0,5.332416815307465,3.7612001156935624,TRUE,FALSE
300,416,W,SACO,ACWR,100,2271.5,19-Jun,1,0,0,0,0,100,0,7.728195685199458,4.605170185988092,FALSE,TRUE
301,416,W,SACO,ACWR,175,2098.25,19-Jun,1,0,0,0,0,175,0,7.648858942962937,5.1647859739235145,FALSE,TRUE
302,416,W,SACO,ACWR,80,1116.5,19-Jun,1,0,0,0,0,80,0,7.017954071280212,4.382026634673881,FALSE,TRUE
303,416,W,SACO,ACWR,22,2714.25,19-Jun,1,0,0,0,0,22,0,7.906270951111962,3.091042453358316,FALSE,TRUE
304,416,W,SACO,ACWR,40,481.25,19-Jun,1,0,0,0,0,40,0,6.176386885601994,3.6888794541139363,FALSE,TRUE
305,418,W,FEMI,ACWR,50,1010.625,19-Jun,1,0,50,0,0,0,0,6.918324230331371,3.912023005428146,FALSE,TRUE
306,418,W,FEMI,ACWR,35,500.5,19-Jun,1,0,35,0,0,0,0,6.215607598755275,3.5553480614894135,FALSE,TRUE
307,419,W,PLER,ACWR,9,197.3125,19-Jun,1,0,0,0,9,0,0,5.2847887663182105,2.1972245773362196,FALSE,TRUE
308,419,W,PLER,ACWR,27,4.8125,9-Jun,1,0,0,0,27,0,0,1.5712166996139025,3.295836866004329,FALSE,TRUE
309,421,D,HOMU,ACWR,4,481.25,9-Jun,2,0,0,4,0,0,0,6.176386885601994,1.3862943611198906,TRUE,FALSE
310,421,D,HOMU,ACWR,9,158.8125,19-Jun,2,0,0,9,0,0,0,5.067724261080383,2.1972245773362196,TRUE,FALSE
311,421,D,HOMU,ACWR,15,72.1875,19-Jun,2,0,0,15,0,0,0,4.279266900716113,2.70805020110221,TRUE,FALSE
312,421,D,HOMU,ACWR,10,77,19-Jun,2,0,0,10,0,0,0,4.343805421853684,2.302585092994046,TRUE,FALSE
313,421,D,HOMU,ACWR,10,33.6875,19-Jun,2,0,0,10,0,0,0,3.517126848669216,2.302585092994046,TRUE,FALSE
314,424,D,ACWR,ACWR,7,1232,9-Jun,2,7,0,0,0,0,0,7.116394144093465,1.9459101490553132,TRUE,FALSE
315,424,D,ACWR,ACWR,7,875.875,9-Jun,2,7,0,0,0,0,0,6.775223386690698,1.9459101490553132,TRUE,FALSE
316,424,D,ACWR,ACWR,7,866.25,9-Jun,2,7,0,0,0,0,0,6.764173550504113,1.9459101490553132,TRUE,FALSE
317,424,D,ACWR,ACWR,7,577.5,9-Jun,2,7,0,0,0,0,0,6.358708442395948,1.9459101490553132,TRUE,FALSE
318,425,D,FEMI,ACWR,3,120.3125,9-Jun,2,0,3,0,0,0,0,4.7900925244821035,1.0986122886681098,TRUE,FALSE
319,425,D,FEMI,ACWR,14,2579.5,19-Jun,2,0,14,0,0,0,0,7.8553508606847045,2.6390573296152584,TRUE,FALSE
320,425,D,FEMI,ACWR,50,158.8125,9-Jun,2,0,50,0,0,0,0,5.067724261080383,3.912023005428146,TRUE,FALSE
321,425,D,FEMI,ACWR,45,52.9375,19-Jun,2,0,45,0,0,0,0,3.969111972412273,3.8066624897703196,TRUE,FALSE
322,426,W,PLER,ACWR,45,62.5625,9-Jun,1,0,0,0,45,0,0,4.13616605707544,3.8066624897703196,FALSE,TRUE
323,426,W,PLER,ACWR,55,57.75,9-Jun,1,0,0,0,55,0,0,4.056123349401903,4.007333185232471,FALSE,TRUE
324,426,W,PLER,ACWR,23,163.625,1-Jun,1,0,0,0,23,0,0,5.097577224230064,3.1354942159291497,FALSE,TRUE
325,426,W,PLER,ACWR,24,38.5,9-Jun,1,0,0,0,24,0,0,3.6506582412937387,3.1780538303479458,FALSE,TRUE
326,426,W,PLER,ACWR,18,110.6875,1-Jun,1,0,0,0,18,0,0,4.706710915543052,2.8903717578961645,FALSE,TRUE
327,427,W,HOMU,ACWR,3,693,9-Jun,1,0,0,3,0,0,0,6.541029999189903,1.0986122886681098,FALSE,TRUE
328,427,W,HOMU,ACWR,3,264.6875,9-Jun,1,0,0,3,0,0,0,5.578549884846374,1.0986122886681098,FALSE,TRUE
329,428,W,URLI,ACWR,41,914.375,19-Jun,1,0,0,0,0,0,41,6.818240771774389,3.713572066704308,FALSE,TRUE
330,428,W,URLI,ACWR,160,351.3125,19-Jun,1,0,0,0,0,0,160,5.8616761407622935,5.075173815233827,FALSE,TRUE
331,428,W,URLI,ACWR,160,895.125,19-Jun,1,0,0,0,0,0,160,6.796963373327104,5.075173815233827,FALSE,TRUE
332,428,W,URLI,ACWR,200,380.1875,19-Jun,1,0,0,0,0,0,200,5.940664552080924,5.298317366548036,FALSE,TRUE
333,430,W,SACO,ACWR,20,192.5,19-Jun,1,0,0,0,0,20,0,5.260096153727839,2.995732273553991,FALSE,TRUE
334,430,W,SACO,ACWR,31,842.1875,19-Jun,1,0,0,0,0,31,0,6.736002673537417,3.4339872044851463,FALSE,TRUE
335,430,W,SACO,ACWR,33,702.625,19-Jun,1,0,0,0,0,33,0,6.554823321322239,3.4965075614664802,FALSE,TRUE
336,430,W,SACO,ACWR,70,356.125,19-Jun,1,0,0,0,0,70,0,5.875281792818073,4.248495242049359,FALSE,TRUE
337,430,W,SACO,ACWR,7,1251.25,19-Jun,1,0,0,0,0,7,0,7.13189833062943,1.9459101490553132,FALSE,TRUE
338,430,W,SACO,ACWR,80,1463,19-Jun,1,0,0,0,0,80,0,7.288244401020124,4.382026634673881,FALSE,TRUE
339,431,D,URLI,ACWR,95,1309,19-Jun,2,0,0,0,0,0,95,7.1770187659099,4.553876891600541,TRUE,FALSE
340,431,D,URLI,ACWR,34,308,19-Jun,2,0,0,0,0,0,34,5.730099782973574,3.5263605246161616,TRUE,FALSE
341,431,D,URLI,ACWR,27,2040.5,19-Jun,2,0,0,0,0,0,27,7.62095015484586,3.295836866004329,TRUE,FALSE
342,431,D,URLI,ACWR,70,885.5,19-Jun,2,0,0,0,0,0,70,6.786152457222888,4.248495242049359,TRUE,FALSE
343,431,D,URLI,ACWR,110,981.75,19-Jun,2,0,0,0,0,0,110,6.889336693458119,4.700480365792417,TRUE,FALSE
344,431,D,URLI,ACWR,150,871.0625,9-Jun,2,0,0,0,0,0,150,6.769713730879729,5.0106352940962555,TRUE,FALSE
345,433,D,PLER,ACWR,80,52.9375,9-Jun,2,0,0,0,80,0,0,3.969111972412273,4.382026634673881,TRUE,FALSE
346,433,D,PLER,ACWR,25,28.875,19-Jun,2,0,0,0,25,0,0,3.3629761688419575,3.2188758248682006,TRUE,FALSE
347,433,D,PLER,ACWR,85,105.875,19-Jun,2,0,0,0,85,0,0,4.662259152972219,4.442651256490317,TRUE,FALSE
348,433,D,HOMU,ACWR,8,409.0625,9-Jun,2,0,0,8,0,0,0,6.013867956104219,2.0794415416798357,TRUE,FALSE
349,435,D,PLER,ACWR,85,38.5,9-Jun,2,0,0,0,85,0,0,3.6506582412937387,4.442651256490317,TRUE,FALSE
350,435,D,PLER,ACWR,26,81.8125,9-Jun,2,0,0,0,26,0,0,4.404430043670119,3.258096538021482,TRUE,FALSE
351,436,W,URLI,ACWR,5,1655.5,19-Jun,1,0,0,0,0,0,5,7.411858356987301,1.6094379124341003,FALSE,TRUE
352,436,W,URLI,ACWR,23,1867.25,19-Jun,1,0,0,0,0,0,23,7.532222039237176,3.1354942159291497,FALSE,TRUE
353,436,W,URLI,ACWR,23,563.0625,19-Jun,1,0,0,0,0,0,23,6.333390634411659,3.1354942159291497,FALSE,TRUE
354,436,W,URLI,ACWR,55,519.75,19-Jun,1,0,0,0,0,0,55,6.2533479267381225,4.007333185232471,FALSE,TRUE
355,444,D,URLI,ACWR,100,673.75,19-Jun,2,0,0,0,0,0,100,6.512859122223207,4.605170185988092,TRUE,FALSE
356,444,D,URLI,ACWR,80,4312,19-Jun,2,0,0,0,0,0,80,8.369157112588834,4.382026634673881,TRUE,FALSE
357,445,D,SACO,ACWR,45,2502.5,19-Jun,2,0,0,0,0,45,0,7.8250455111893755,3.8066624897703196,TRUE,FALSE
358,445,D,SACO,ACWR,60,2194.5,19-Jun,2,0,0,0,0,60,0,7.693709509128289,4.0943445622221,TRUE,FALSE
359,445,D,SACO,ACWR,60,481.25,19-Jun,2,0,0,0,0,60,0,6.176386885601994,4.0943445622221,TRUE,FALSE
360,445,D,SACO,ACWR,50,2367.75,19-Jun,2,0,0,0,0,50,0,7.76969541610621,3.912023005428146,TRUE,FALSE
361,445,D,SACO,ACWR,80,712.25,19-Jun,2,0,0,0,0,80,0,6.568428973378017,4.382026634673881,TRUE,FALSE
362,445,D,SACO,ACWR,90,981.75,19-Jun,2,0,0,0,0,90,0,6.889336693458119,4.499809670330265,TRUE,FALSE
363,445,D,SACO,ACWR,35,3850,19-Jun,2,0,0,0,0,35,0,8.25582842728183,3.5553480614894135,TRUE,FALSE
364,447,W,ACWR,ACWR,40,452.375,9-Jun,1,40,0,0,0,0,0,6.114511481883906,3.6888794541139363,FALSE,TRUE
365,447,W,ACWR,ACWR,40,101.0625,9-Jun,1,40,0,0,0,0,0,4.615739137337326,3.6888794541139363,FALSE,TRUE
366,447,W,ACWR,ACWR,40,293.5625,9-Jun,1,40,0,0,0,0,0,5.682090563787214,3.6888794541139363,FALSE,TRUE
367,447,W,ACWR,ACWR,40,96.25,9-Jun,1,40,0,0,0,0,0,4.566948973167894,3.6888794541139363,FALSE,TRUE
368,447,W,ACWR,ACWR,40,96.25,9-Jun,1,40,0,0,0,0,0,4.566948973167894,3.6888794541139363,FALSE,TRUE
369,447,W,ACWR,ACWR,21,38.5,9-Jun,1,21,0,0,0,0,0,3.6506582412937387,3.044522437723423,FALSE,TRUE
370,447,W,ACWR,ACWR,21,105.875,9-Jun,1,21,0,0,0,0,0,4.662259152972219,3.044522437723423,FALSE,TRUE
371,447,W,ACWR,ACWR,21,139.5625,9-Jun,1,21,0,0,0,0,0,4.938512529600376,3.044522437723423,FALSE,TRUE
372,447,W,ACWR,ACWR,21,187.6875,9-Jun,1,21,0,0,0,0,0,5.234778345743549,3.044522437723423,FALSE,TRUE
373,449,W,SACO,ACWR,60,616,19-Jun,1,0,0,0,0,60,0,6.423246963533519,4.0943445622221,FALSE,TRUE
374,452,D,ACWR,ACWR,55,72.1875,9-Jun,2,55,0,0,0,0,0,4.279266900716113,4.007333185232471,TRUE,FALSE
375,452,D,ACWR,ACWR,55,635.25,9-Jun,2,55,0,0,0,0,0,6.454018622200273,4.007333185232471,TRUE,FALSE
376,452,D,ACWR,ACWR,55,125.125,9-Jun,2,55,0,0,0,0,0,4.829313237635384,4.007333185232471,TRUE,FALSE
377,452,D,ACWR,ACWR,55,28.875,9-Jun,2,55,0,0,0,0,0,3.3629761688419575,4.007333185232471,TRUE,FALSE
378,452,D,ACWR,ACWR,55,57.75,9-Jun,2,55,0,0,0,0,0,4.056123349401903,4.007333185232471,TRUE,FALSE
379,454,D,URLI,ACWR,4,158.8125,19-Jun,2,0,0,0,0,0,4,5.067724261080383,1.3862943611198906,TRUE,FALSE
380,456,W,URLI,ACWR,28,3388,19-Jun,1,0,0,0,0,0,28,8.127995055771946,3.332204510175204,FALSE,TRUE
381,456,W,URLI,ACWR,20,2233,19-Jun,1,0,0,0,0,0,20,7.711101251840158,2.995732273553991,FALSE,TRUE
382,456,W,URLI,ACWR,23,4812.5,19-Jun,1,0,0,0,0,0,23,8.47897197859604,3.1354942159291497,FALSE,TRUE
383,457,W,ACWR,ACWR,28,433.125,20-Jun,1,28,0,0,0,0,0,6.0710263699441676,3.332204510175204,FALSE,TRUE
384,457,W,ACWR,ACWR,28,413.875,20-Jun,1,28,0,0,0,0,0,6.025563995867411,3.332204510175204,FALSE,TRUE
385,457,W,ACWR,ACWR,28,192.5,20-Jun,1,28,0,0,0,0,0,5.260096153727839,3.332204510175204,FALSE,TRUE
386,457,W,ACWR,ACWR,28,1443.75,20-Jun,1,28,0,0,0,0,0,7.2749991742701035,3.332204510175204,FALSE,TRUE
387,457,W,ACWR,ACWR,6,1443.75,20-Jun,1,6,0,0,0,0,0,7.2749991742701035,1.791759469228055,FALSE,TRUE
388,457,W,ACWR,ACWR,6,712.25,20-Jun,1,6,0,0,0,0,0,6.568428973378017,1.791759469228055,FALSE,TRUE
389,459,W,FEMI,ACWR,115,154,20-Jun,1,0,115,0,0,0,0,5.0369526024136295,4.74493212836325,FALSE,TRUE
390,459,W,FEMI,ACWR,35,62.5625,9-Jun,1,0,35,0,0,0,0,4.13616605707544,3.5553480614894135,FALSE,TRUE
391,462,D,ACWR,ACWR,21,163.625,9-Jun,2,21,0,0,0,0,0,5.097577224230064,3.044522437723423,TRUE,FALSE
392,462,D,ACWR,ACWR,21,240.625,9-Jun,2,21,0,0,0,0,0,5.483239705042049,3.044522437723423,TRUE,FALSE
393,462,D,ACWR,ACWR,21,120.3125,9-Jun,2,21,0,0,0,0,0,4.7900925244821035,3.044522437723423,TRUE,FALSE
394,462,D,ACWR,ACWR,21,1145.375,9-Jun,2,21,0,0,0,0,0,7.0434873732853776,3.044522437723423,TRUE,FALSE
395,462,D,ACWR,ACWR,21,346.5,9-Jun,2,21,0,0,0,0,0,5.847882818629958,3.044522437723423,TRUE,FALSE
396,462,D,ACWR,ACWR,21,77,9-Jun,2,21,0,0,0,0,0,4.343805421853684,3.044522437723423,TRUE,FALSE
397,462,D,ACWR,ACWR,21,173.25,9-Jun,2,21,0,0,0,0,0,5.1547356380700124,3.044522437723423,TRUE,FALSE
398,462,D,ACWR,ACWR,21,168.4375,9-Jun,2,21,0,0,0,0,0,5.1265647611033165,3.044522437723423,TRUE,FALSE
399,462,D,ACWR,ACWR,21,173.25,9-Jun,2,21,0,0,0,0,0,5.1547356380700124,3.044522437723423,TRUE,FALSE
400,462,D,ACWR,ACWR,21,211.75,9-Jun,2,21,0,0,0,0,0,5.355406333532164,3.044522437723423,TRUE,FALSE
401,464,D,FEMI,ACWR,120,211.75,9-Jun,2,0,120,0,0,0,0,5.355406333532164,4.787491742782046,TRUE,FALSE
402,464,D,FEMI,ACWR,100,91.4375,9-Jun,2,0,100,0,0,0,0,4.515655678780343,4.605170185988092,TRUE,FALSE
403,464,D,FEMI,ACWR,120,28.875,20-Jun,2,0,120,0,0,0,0,3.3629761688419575,4.787491742782046,TRUE,FALSE
404,464,D,FEMI,ACWR,120,14.4375,9-Jun,2,0,120,0,0,0,0,2.669828988282012,4.787491742782046,TRUE,FALSE
405,464,D,FEMI,ACWR,100,86.625,9-Jun,2,0,100,0,0,0,0,4.461588457510067,4.605170185988092,TRUE,FALSE
406,467,W,PLER,ACWR,115,163.625,9-Jun,1,0,0,0,115,0,0,5.097577224230064,4.74493212836325,FALSE,TRUE
407,468,W,HOMU,ACWR,7,28.875,9-Jun,1,0,0,7,0,0,0,3.3629761688419575,1.9459101490553132,FALSE,TRUE
408,468,W,HOMU,ACWR,8,649.6875,20-Jun,1,0,0,8,0,0,0,6.476491478052332,2.0794415416798357,FALSE,TRUE
409,468,W,HOMU,ACWR,10,182.875,20-Jun,1,0,0,10,0,0,0,5.208802859340288,2.302585092994046,FALSE,TRUE
410,470,W,FEMI,ACWR,95,750.75,20-Jun,1,0,95,0,0,0,0,6.62107270686344,4.553876891600541,FALSE,TRUE
411,470,W,FEMI,ACWR,46,808.5,20-Jun,1,0,46,0,0,0,0,6.695180679017161,3.828641396489095,FALSE,TRUE
412,470,W,FEMI,ACWR,46,182.875,20-Jun,1,0,46,0,0,0,0,5.208802859340288,3.828641396489095,FALSE,TRUE
413,470,W,FEMI,ACWR,46,380.1875,20-Jun,1,0,46,0,0,0,0,5.940664552080924,3.828641396489095,FALSE,TRUE
414,470,W,FEMI,ACWR,26,572.6875,20-Jun,1,0,26,0,0,0,0,6.350340192725432,3.258096538021482,FALSE,TRUE
415,475,D,HOMU,ACWR,16,91.4375,20-Jun,2,0,0,16,0,0,0,4.515655678780343,2.772588722239781,TRUE,FALSE
416,475,D,HOMU,ACWR,25,250.25,20-Jun,2,0,0,25,0,0,0,5.52246041819533,3.2188758248682006,TRUE,FALSE
417,475,D,HOMU,ACWR,17,221.375,9-Jun,2,0,0,17,0,0,0,5.399858096102998,2.833213344056216,TRUE,FALSE
418,475,D,HOMU,ACWR,8,91.4375,20-Jun,2,0,0,8,0,0,0,4.515655678780343,2.0794415416798357,TRUE,FALSE
419,477,W,ACWR,ACWR,30,288.75,20-Jun,1,30,0,0,0,0,0,5.665561261836003,3.4011973816621555,FALSE,TRUE
420,477,W,ACWR,ACWR,30,534.1875,20-Jun,1,30,0,0,0,0,0,6.2807469009262364,3.4011973816621555,FALSE,TRUE
421,477,W,ACWR,ACWR,30,240.625,20-Jun,1,30,0,0,0,0,0,5.483239705042049,3.4011973816621555,FALSE,TRUE
422,477,W,ACWR,ACWR,30,202.125,20-Jun,1,30,0,0,0,0,0,5.3088863178972705,3.4011973816621555,FALSE,TRUE
423,477,W,HOMU,ACWR,22,202.125,20-Jun,1,0,0,22,0,0,0,5.3088863178972705,3.091042453358316,FALSE,TRUE
424,477,W,HOMU,ACWR,15,62.5625,9-Jun,1,0,0,15,0,0,0,4.13616605707544,2.70805020110221,FALSE,TRUE
425,477,W,HOMU,ACWR,8,351.3125,9-Jun,1,0,0,8,0,0,0,5.8616761407622935,2.0794415416798357,FALSE,TRUE
426,477,W,HOMU,ACWR,2,370.5625,9-Jun,1,0,0,2,0,0,0,5.915022121467587,0.6931471805599453,FALSE,TRUE
427,477,W,HOMU,ACWR,12,360.9375,9-Jun,1,0,0,12,0,0,0,5.888704813150213,2.4849066497880004,FALSE,TRUE
428,478,W,PLER,ACWR,150,110.6875,9-Jun,1,0,0,0,150,0,0,4.706710915543052,5.0106352940962555,FALSE,TRUE
429,478,W,PLER,ACWR,150,33.6875,9-Jun,1,0,0,0,150,0,0,3.517126848669216,5.0106352940962555,FALSE,TRUE
430,478,W,PLER,ACWR,150,24.0625,9-Jun,1,0,0,0,150,0,0,3.180654612048003,5.0106352940962555,FALSE,TRUE
431,478,W,PLER,ACWR,130,86.625,1-Jun,1,0,0,0,130,0,0,4.461588457510067,4.867534450455582,FALSE,TRUE
432,478,W,PLER,ACWR,115,19.25,9-Jun,1,0,0,0,115,0,0,2.9575110607337933,4.74493212836325,FALSE,TRUE
433,480,W,ACWR,ACWR,25,635.25,20-Jun,1,25,0,0,0,0,0,6.454018622200273,3.2188758248682006,FALSE,TRUE
434,480,W,ACWR,ACWR,25,924,20-Jun,1,25,0,0,0,0,0,6.828712071641684,3.2188758248682006,FALSE,TRUE
435,480,W,ACWR,ACWR,25,635.25,20-Jun,1,25,0,0,0,0,0,6.454018622200273,3.2188758248682006,FALSE,TRUE
436,480,W,ACWR,ACWR,6,1155,20-Jun,1,6,0,0,0,0,0,7.051855622955894,1.791759469228055,FALSE,TRUE
437,481,D,PLER,ACWR,140,48.125,9-Jun,2,0,0,0,140,0,0,3.8738017926079484,4.941642422609304,TRUE,FALSE
438,481,D,PLER,ACWR,150,48.125,9-Jun,2,0,0,0,150,0,0,3.8738017926079484,5.0106352940962555,TRUE,FALSE
439,481,D,PLER,ACWR,9,33.6875,20-Jun,2,0,0,0,9,0,0,3.517126848669216,2.1972245773362196,TRUE,FALSE
440,481,D,PLER,ACWR,58,298.375,20-Jun,2,0,0,0,58,0,0,5.698351084658994,4.060443010546419,TRUE,FALSE
441,481,D,PLER,ACWR,75,154,Jun-91,2,0,0,0,75,0,0,5.0369526024136295,4.31748811353631,TRUE,FALSE
442,482,D,HOMU,ACWR,13,110.6875,9-Jun,2,0,0,13,0,0,0,4.706710915543052,2.5649493574615367,TRUE,FALSE
443,482,D,HOMU,ACWR,9,173.25,9-Jun,2,0,0,9,0,0,0,5.1547356380700124,2.1972245773362196,TRUE,FALSE
444,482,D,HOMU,ACWR,8,120.3125,9-Jun,2,0,0,8,0,0,0,4.7900925244821035,2.0794415416798357,TRUE,FALSE
445,483,D,ACWR,ACWR,23,144.375,9-Jun,2,23,0,0,0,0,0,4.9724140812760576,3.1354942159291497,TRUE,FALSE
446,483,D,ACWR,ACWR,23,101.0625,9-Jun,2,23,0,0,0,0,0,4.615739137337326,3.1354942159291497,TRUE,FALSE
447,483,D,ACWR,ACWR,23,33.6875,9-Jun,2,23,0,0,0,0,0,3.517126848669216,3.1354942159291497,TRUE,FALSE
448,483,D,ACWR,ACWR,23,202.125,9-Jun,2,23,0,0,0,0,0,5.3088863178972705,3.1354942159291497,TRUE,FALSE
449,483,D,ACWR,ACWR,23,72.1875,9-Jun,2,23,0,0,0,0,0,4.279266900716113,3.1354942159291497,TRUE,FALSE
450,483,D,PLER,ACWR,130,163.625,9-Jun,2,0,0,0,130,0,0,5.097577224230064,4.867534450455582,TRUE,FALSE
451,483,D,PLER,ACWR,49,125.125,20-Jun,2,0,0,0,49,0,0,4.829313237635384,3.8918202981106265,TRUE,FALSE
452,485,D,FEMI,ACWR,70,38.5,9-Jun,2,0,70,0,0,0,0,3.6506582412937387,4.248495242049359,TRUE,FALSE
453,486,W,PLER,ACWR,75,28.875,9-Jun,1,0,0,0,75,0,0,3.3629761688419575,4.31748811353631,FALSE,TRUE
454,486,W,PLER,ACWR,75,158.8125,9-Jun,1,0,0,0,75,0,0,5.067724261080383,4.31748811353631,FALSE,TRUE
455,486,W,PLER,ACWR,60,206.9375,9-Jun,1,0,0,0,60,0,0,5.332416815307465,4.0943445622221,FALSE,TRUE
456,486,W,PLER,ACWR,55,269.5,9-Jun,1,0,0,0,55,0,0,5.596568390349052,4.007333185232471,FALSE,TRUE
457,487,W,FEMI,ACWR,45,336.875,20-Jun,1,0,45,0,0,0,0,5.819711941663262,3.8066624897703196,FALSE,TRUE
458,487,W,FEMI,ACWR,18,43.3125,9-Jun,1,0,18,0,0,0,0,3.768441276950122,2.8903717578961645,FALSE,TRUE
459,489,W,SACO,ACWR,75,2598.75,20-Jun,1,0,0,0,0,75,0,7.862785839172223,4.31748811353631,FALSE,TRUE
460,489,W,SACO,ACWR,66,875.875,20-Jun,1,0,0,0,0,66,0,6.775223386690698,4.189654742026425,FALSE,TRUE
461,491,D,HOMU,ACWR,7,500.5,20-Jun,2,0,0,7,0,0,0,6.215607598755275,1.9459101490553132,TRUE,FALSE
462,491,D,HOMU,ACWR,25,206.9375,20-Jun,2,0,0,25,0,0,0,5.332416815307465,3.2188758248682006,TRUE,FALSE
463,491,D,HOMU,ACWR,9,356.125,20-Jun,2,0,0,9,0,0,0,5.875281792818073,2.1972245773362196,TRUE,FALSE
464,491,D,HOMU,ACWR,10,96.25,9-Jun,2,0,0,10,0,0,0,4.566948973167894,2.302585092994046,TRUE,FALSE
465,492,D,FEMI,ACWR,13,481.25,20-Jun,2,0,13,0,0,0,0,6.176386885601994,2.5649493574615367,TRUE,FALSE
466,492,D,FEMI,ACWR,55,202.125,20-Jun,2,0,55,0,0,0,0,5.3088863178972705,4.007333185232471,TRUE,FALSE
467,499,W,HOMU,ACWR,6,770,20-Jun,1,0,0,6,0,0,0,6.646390514847729,1.791759469228055,FALSE,TRUE
468,499,W,HOMU,ACWR,8,712.25,20-Jun,1,0,0,8,0,0,0,6.568428973378017,2.0794415416798357,FALSE,TRUE
469,499,W,HOMU,ACWR,4,2175.25,,1,0,0,4,0,0,0,7.684898879446134,1.3862943611198906,FALSE,TRUE
470,500,W,SACO,ACWR,80,404.25,20-Jun,1,0,0,0,0,80,0,6.002033498457216,4.382026634673881,FALSE,TRUE
471,500,W,SACO,ACWR,60,741.125,20-Jun,1,0,0,0,0,60,0,6.608169302027532,4.0943445622221,FALSE,TRUE
472,500,W,SACO,ACWR,100,163.625,9-Jun,1,0,0,0,0,100,0,5.097577224230064,4.605170185988092,FALSE,TRUE
473,500,W,SACO,ACWR,100,596.75,20-Jun,1,0,0,0,0,100,0,6.39149826521894,4.605170185988092,FALSE,TRUE
474,500,W,SACO,ACWR,200,452.375,20-Jun,1,0,0,0,0,200,0,6.114511481883906,5.298317366548036,FALSE,TRUE
475,501,D,SACO,ACWR,35,943.25,20-Jun,2,0,0,0,0,35,0,6.84933135884442,3.5553480614894135,TRUE,FALSE
476,502,D,PLER,ACWR,50,211.75,20-Jun,2,0,0,0,50,0,0,5.355406333532164,3.912023005428146,TRUE,FALSE
477,502,D,PLER,ACWR,26,269.5,9-Jun,2,0,0,0,26,0,0,5.596568390349052,3.258096538021482,TRUE,FALSE
478,504,D,HOMU,ACWR,2,1020.25,20-Jun,2,0,0,2,0,0,0,6.927802974285915,0.6931471805599453,TRUE,FALSE
479,504,D,HOMU,ACWR,10,168.4375,9-Jun,2,0,0,10,0,0,0,5.1265647611033165,2.302585092994046,TRUE,FALSE
480,505,D,URLI,ACWR,85,972.125,20-Jun,2,0,0,0,0,0,85,6.879484397015108,4.442651256490317,TRUE,FALSE
481,505,D,URLI,ACWR,60,1674.75,20-Jun,2,0,0,0,0,0,60,7.423419179388377,4.0943445622221,TRUE,FALSE
482,505,D,URLI,ACWR,100,2290.75,20-Jun,2,0,0,0,0,0,100,7.736634553845323,4.605170185988092,TRUE,FALSE
